2026-04-12 00:35:50.282 [Thread-49] WARN  com.alibaba.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2026-04-12 00:35:50.282 [Thread-14] WARN  c.alibaba.nacos.common.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2026-04-12 00:35:50.282 [Thread-1] WARN  c.alibaba.nacos.common.executor.ThreadPoolManager - [ThreadPoolManager] Start destroying ThreadPool
2026-04-12 00:35:50.284 [Thread-49] WARN  com.alibaba.nacos.common.notify.NotifyCenter - [NotifyCenter] Destruction of the end
2026-04-12 00:35:50.284 [Thread-1] WARN  c.alibaba.nacos.common.executor.ThreadPoolManager - [ThreadPoolManager] Destruction of the end
2026-04-12 00:35:50.285 [Thread-14] WARN  c.alibaba.nacos.common.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2026-04-12 14:18:40.404 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.alibaba.cloud.nacos.NacosConfigAutoConfiguration' of type [com.alibaba.cloud.nacos.NacosConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [nacosAnnotationProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2026-04-12 14:18:40.408 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'nacosConfigProperties' of type [com.alibaba.cloud.nacos.NacosConfigProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [nacosAnnotationProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2026-04-12 14:18:40.467 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'nacosConfigManager' of type [com.alibaba.cloud.nacos.NacosConfigManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [nacosAnnotationProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2026-04-12 14:18:44.337 [main] WARN  i.m.c.instrument.binder.cache.CaffeineCacheMetrics - The cache 'forget:pwd:email:code' is not recording statistics. No meters except 'cache.size' will be registered. Call 'Caffeine#recordStats()' prior to building the cache for metrics to be recorded.
2026-04-12 14:18:44.338 [main] WARN  i.m.c.instrument.binder.cache.CaffeineCacheMetrics - The cache 'login' is not recording statistics. No meters except 'cache.size' will be registered. Call 'Caffeine#recordStats()' prior to building the cache for metrics to be recorded.
2026-04-12 14:18:44.338 [main] WARN  i.m.c.instrument.binder.cache.CaffeineCacheMetrics - The cache 'register' is not recording statistics. No meters except 'cache.size' will be registered. Call 'Caffeine#recordStats()' prior to building the cache for metrics to be recorded.
2026-04-12 14:23:17.632 [http-nio-8080-exec-4] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Ignoring exception, response committed already: org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png'
2026-04-12 14:23:17.633 [http-nio-8080-exec-4] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png']
2026-04-12 14:26:24.394 [http-nio-8080-exec-5] WARN  com.example.XSJ.utils.EmailVerifyUtils - 邮箱2857243775@qq.com的验证码验证失败，输入：036698，实际：140299
2026-04-12 14:27:00.772 [http-nio-8080-exec-10] WARN  com.example.XSJ.utils.Video.VideoGet - 数字绘画类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:00.773 [http-nio-8080-exec-10] WARN  com.example.XSJ.utils.Video.VideoGet - 其他类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:00.774 [http-nio-8080-exec-10] WARN  com.example.XSJ.utils.Video.VideoGet - 视频剪辑类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:00.775 [http-nio-8080-exec-10] WARN  com.example.XSJ.utils.Video.VideoGet - Python编程类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:03.609 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 数字绘画类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:03.610 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 其他类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:03.611 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 视频剪辑类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:03.612 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - Python编程类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:05.480 [http-nio-8080-exec-9] WARN  com.example.XSJ.utils.Video.VideoGet - 数字绘画类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:05.482 [http-nio-8080-exec-9] WARN  com.example.XSJ.utils.Video.VideoGet - 其他类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:05.482 [http-nio-8080-exec-9] WARN  com.example.XSJ.utils.Video.VideoGet - 视频剪辑类型下无有效池ID，跳过该类型处理
2026-04-12 14:27:05.482 [http-nio-8080-exec-9] WARN  com.example.XSJ.utils.Video.VideoGet - Python编程类型下无有效池ID，跳过该类型处理
2026-04-12 14:33:58.091 [http-nio-8080-exec-4] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Ignoring exception, response committed already: org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png'
2026-04-12 14:33:58.091 [http-nio-8080-exec-4] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png']
2026-04-12 14:33:59.937 [http-nio-8080-exec-8] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Ignoring exception, response committed already: org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png'
2026-04-12 14:33:59.937 [http-nio-8080-exec-8] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png']
2026-04-12 14:34:07.114 [http-nio-8080-exec-3] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Ignoring exception, response committed already: org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png'
2026-04-12 14:34:07.114 [http-nio-8080-exec-3] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: No converter for [class com.example.XSJ.Pojo.Result] with preset Content-Type 'image/png']
2026-04-12 14:40:59.961 [http-nio-8080-exec-2] WARN  com.example.XSJ.utils.Video.VideoGet - 数字绘画类型下无有效池ID，跳过该类型处理
2026-04-12 14:40:59.963 [http-nio-8080-exec-2] WARN  com.example.XSJ.utils.Video.VideoGet - 其他类型下无有效池ID，跳过该类型处理
2026-04-12 14:40:59.964 [http-nio-8080-exec-2] WARN  com.example.XSJ.utils.Video.VideoGet - 视频剪辑类型下无有效池ID，跳过该类型处理
2026-04-12 14:40:59.966 [http-nio-8080-exec-2] WARN  com.example.XSJ.utils.Video.VideoGet - Python编程类型下无有效池ID，跳过该类型处理
2026-04-12 14:41:00.017 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 数字绘画类型下无有效池ID，跳过该类型处理
2026-04-12 14:41:00.018 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 其他类型下无有效池ID，跳过该类型处理
2026-04-12 14:41:00.019 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - 视频剪辑类型下无有效池ID，跳过该类型处理
2026-04-12 14:41:00.020 [http-nio-8080-exec-1] WARN  com.example.XSJ.utils.Video.VideoGet - Python编程类型下无有效池ID，跳过该类型处理
2026-04-12 14:41:00.173 [http-nio-8080-exec-3] WARN  com.example.XSJ.utils.Video.VideoGet - 数字绘画类型下无有效池ID，跳过该类型处理
